Order_ID,Customer_ID,Customer_Name,Gender,Age,City,State,Product_Category,Product_Name,Quantity,Price,Discount,Sales,Profit,Payment_Method,Order_Date,Delivery_Date,Rating,Returned
OD-1633,C-5433,Susan Davis,Female,35,Houston,TX,Sports,Backpack,4,41.81,0.2,133.79,37.15,Debit Card,2023-01-25,2023-01-30,4.0,No
OD-1634,C-5230,Mary Smith,Female,18,San Francisco,CA,Fashion,Jacket,1,74.53,0.3,52.17,3.01,Debit Card,2023-12-20,2023-12-27,1.5,No
OD-1635,C-5101,Christopher Martinez,Male,39,San Jose,CA,Electronics,Tablet,6,$322.23,0.15,1643.37,295.12,Credit Card,2023-10-31,2023-11-06,3.0,No
OD-1636,C-5056,Nancy Martinez,Female,33,Austin,TX,Electronics,Headphones,500,698.82,0.0,3494.1,987.87,Cash on Delivery,2023-08-13,2023-08-15,4.5,No
OD-1637,C-5064,David Miller,Male,21,Los Angeles,CA,Beauty,Perfume,6,16.95,0.05,96.61,6.63,Net Banking,2023-01-29,2023-02-03,4.0,No
OD-1638,C-5053,Michael Brown,Male,53,Los Angeles,CA,Home Decor,Throw Pillow,4,42.9,0.3,120.12,20.82,Cash on Delivery,2023-12-04,2023-12-05,4.5,No
OD-1639,C-5238,Jessica Garcia,Female,57,El Paso,TX,Electronics,Headphones,6,776.3,0.3,3260.46,188.43,Cash on Delivery,2023-06-18,2023-06-22,1.5,No
OD-1640,C-5007,Emily Perez,Female,63,Chicago,IL,Books,Biography,5,11.27,0.2,45.08,5.72,Net Banking,2023-09-04,2023-09-12,2.0,No
OD-1641,C-5071,Robert Williams,Male,21,Phoenix,AZ,Home Decor,Vase,4,72.95,25%,218.85,60.47,UPI,2023-10-26,2023-10-29,2.0,No
OD-1642,C-5159,Emily Perez,Female,39,San Jose,CA,Home Decor,Wall Art,5,78.22,0.25,293.33,27.39,Debit Card,2023-09-17,2023-09-18,4.0,No
OD-1643,C-5101,Matthew Taylor,Male,58,San Antonio,TX,Electronics,Headphones,2,630.64,0.25,945.96,243.63,Net Banking,2023-11-04,2023-11-10,3.5,No
OD-1644,C-5154,Susan Davis,  Male  ,39,Philadelphia,PA,ELECTRONICS,Smartwatch,1,537.8,0.0,537.8,129.95,COD,2023-08-27,2023-08-31,2.5,No
OD-1645,C-5377,Patricia Johnson,Female,69,San Francisco,CA,Fashion,Sneakers,2,71.61,0.0,143.22,22.75,Credit Card,2023-07-03,2023-07-04,5.0,No
OD-1646,C-5073,Andrew Perez,Male,46,San Antonio,TX,Sports,Backpack,3,22.84,0.0,68.52,7.52,UPI,2023-03-31,2023-04-04,3.0,No
OD-1647,C-5174,Ashley Jackson,Female,33,Philadelphia,PA,Fashion,T-Shirt,2,72.52,0.0,145.04,8.17,Debit Card,2023-07-14,2023-07-16,3.5,No
OD-1648,C-5157,Karen Wilson,Female,33,Jacksonville,FL,Home Decor,Curtains,2,103.76,0.3,145.26,50.74,Net Banking,2023-12-31,2024-01-02,1.5,No
OD-1649,C-5452,Thomas Rodriguez,Male,68,San Antonio,TX,Fashion,Dress,4,64.5,0.1,232.2,53.37,Debit Card,2023-01-24,2023-01-28,5.0,No
OD-1650,C-5405,  Charles Wilson  ,Male,38,San Diego,CA,Electronics,Tablet,3,741.34,0.3,1556.81,315.22,Cash on Delivery,2023-09-08,2023-09-12,1.5,No
OD-1651,C-5405,Donna Thompson,Female,22,Philadelphia,PA,Books,Cookbook,6,22.52,0.1,121.61,24.27,Net Banking,2023-04-02,2023-04-08,3.5,No
OD-1652,C-5356,Nancy Martinez,Female,63,Fort Worth,TX,Beauty,Perfume,5,27.03,0.3,94.61,21.31,Credit Card,2023-04-17,2023-04-21,2.5,No
OD-1653,C-5442,,MALE,,Phoenix  ,TX,books,Throw Pillow,,,0.3,215.99,35.04,DEBIT CARD,2023-02-13,,,  Yes  
OD-1654,C-5228,  Margaret Thomas  ,Female,40,San Diego,CA,Books,Fiction Novel,4,18.22,10%,65.59,11.66,Net Banking,2023-08-10,2023-08-17,3.5,No
OD-1655,C-5163,Paul Lee,Male,42,New York,NY,Fashion,Sneakers,2,41.34,0.0,82.68,13.04,Credit Card,2023-05-31,2023-06-02,3.0,No
OD-1656,C-5051,Joseph Garcia,Male,22,Jacksonville,FL,Electronics,Bluetooth Speaker,2,450.23,0.25,675.35,100.47,UPI,2023-12-16,2023-12-21,2.5,No
OD-1657,C-5071,Sandra Moore,Female,34,New York,NY,Home Decor,Area Rug,3,92.39,0.15,235.59,78.63,Cash on Delivery,2023-12-02,2023-12-03,4.5,No
OD-1658,C-5390,Charles Wilson,Male,43,San Diego,CA,Fashion,Socks,6,38.33,0.05,218.48,44.73,Cash on Delivery,2023-08-28,2023-09-05,3.5,No
OD-1659,C-5161,Matthew Taylor,Male,45,Indianapolis,IN,Fashion,Sneakers,4,73.06,0.0,292.24,47.46,Cash on Delivery,2023-03-07,2023-03-12,1.0,No
OD-1660,C-5415,Jennifer Williams,Female,39,San Diego,CA,Beauty,Mascara,6,37.58,0.3,157.84,44.76,Cash on Delivery,2023-06-03,2023-06-09,1.0,No
OD-1661,C-5403,Robert Williams,  Male  ,26,Phoenix,AZ,Home Decor,Vase,6,93.54,0.2,448.99,99.75,upi,2023-07-15,2023-07-19,4.0,No
OD-1662,C-5274,Elizabeth Jones,Female,30,Fort Worth,TX,Electronics,Headphones,5,789.45,0.25,2960.44,942.67,Credit Card,2023-03-29,2023-03-31,5.0,No
OD-1663,C-5017,Emily Perez,Female,49,New York,NY,Fashion,Jeans,1,76.21,0.15,64.78,8.75,Debit Card,2023-05-30,2023-06-01,4.5,Yes
OD-1664,C-5189,Margaret Thomas,Female,18,Philadelphia,PA,Home Decor,Throw Pillow,4,$47.31,0.0,189.24,16.79,Net Banking,2023-09-02,2023-09-04,4.0,No
OD-1665,C-5067,Anthony Thomas,Male,37,Indianapolis,IN,Sports,Tennis Racket,4,$27.67,0.2,88.54,29.37,Cash on Delivery,2023-04-14,2023-04-22,3.0,No
OD-1666,C-5004,Charles Wilson,Male,46,Chicago,IL,Beauty,Face Wash,2,30.78,0.2,49.25,15.45,Net Banking,2023-08-25,2023-08-26,1.5,No
OD-1667,C-5331,Karen Wilson,Female,40,San Jose,CA,Beauty,Face Wash,2,27.45,0.05,52.15,16.69,Net Banking,2023-08-23,2023-08-30,2.0,No
OD-1668,C-5049,Barbara Miller,Female,62,Los Angeles,CA,Fashion,Jeans,3,74.66,0.2,179.18,24.65,Credit Card,2023-12-24,2023-12-28,4.5,No
OD-1669,C-5391,Ashley Jackson,Female,25,Jacksonville,FL,Electronics,Smartphone,5,683.93,0.1,3077.68,532.53,Debit Card,2023-05-10,2023-05-14,5.0,Yes
OD-1670,C-5237,John Johnson,MALE,22,Columbus,OH,Sports  ,Perfume,6,26.98,0.05,153.79,25.99,DEBIT CARD,2023-05-09,2023-05-11,0.0,No
OD-1671,C-5344,,female ,,  Chicago,OH,Beauty  ,Smartphone,,,0.25,2342.96,784.9,UPI ,2023-08-30,,,NO
OD-1672,C-5430,John Johnson,Male,56,Houston,TX,Fashion,Jacket,1,55.87,0.15,47.49,4.77,Credit Card,2023-12-13,2023-12-18,2.0,No
OD-1673,C-5184,Daniel Anderson,Male,31,Los Angeles,CA,Sports,Backpack,2,39.57,0.0,79.14,-23.82,Cash on Delivery,2023-11-25,2023-11-27,4.0,No
OD-1674,C-5228,Michael Brown,Male,56,New York,NY,Electronics,Smartwatch,2,771.56,0.1,1388.81,448.07,Debit Card,2023-02-16,2023-02-17,4.0,Yes
OD-1675,C-5008,Patricia Johnson,Female,70,San Antonio,TX,Sports,Tennis Racket,1,30.26,0.0,-30.26,8.75,Debit Card,2023-03-27,2023-03-28,4.0,No
OD-1676,C-5056,Mary Smith,Female,38,Seattle,WA,Sports,Dumbbells,5,29.7,0.2,118.8,20.02,Net Banking,2023-03-03,2023-03-07,2.5,No
OD-1677,C-5183,Mary Smith,Female,29,New York,NY,Beauty,Shampoo,3,15.36,0.05,43.78,8.21,Credit Card,2023-12-03,2023-12-08,3.5,Yes
OD-1678,C-5035,Anthony Thomas,Male,44,San Jose,CA,Books,Cookbook,1,21.83,0.3,15.28,5.3,Cash on Delivery,2023-03-29,2023-04-03,1.5,No
OD-1679,C-5167,Elizabeth Jones,Female,61,Phoenix,AZ,Home Decor,Table Lamp,6,90.84,0.25,408.78,59.43,Net Banking,2023-02-04,2023-02-10,1.0,No
OD-1680,C-5467,Kimberly Lee,Female,46,San Francisco,CA,Books,History Book,6,13.18,0.2,63.26,16.54,Credit Card,2023-04-30,2023-05-01,1.5,No
OD-1681,C-5122,Jessica Garcia,Female,66,San Diego,CA,Books,Fiction Novel,1,11.48,0.15,9.76,1.36,Debit Card,2023-07-12,2023-07-16,1.0,No
OD-1682,C-5473,Emily Perez,Female,46,Austin,TX,Fashion,Jacket,3,61.75,0.3,129.67,8.02,Net Banking,2023-11-28,2023-12-03,1.0,No
OD-1683,C-5434,,female,, dallas,CA,Beauty  ,Dress,,,0.25,56.97,19.74,Cash on Delivery,2023-11-08,,,  Yes  
OD-1684,C-5094,Sarah Rodriguez,Female,58,New York,NY,Electronics,Smartwatch,1,784.98,0.0,784.98,188.64,Debit Card,2023-04-15,2023-04-18,1.5,No
OD-1685,C-5304,Ashley Jackson,Female,68,San Antonio,TX,Fashion,Dress,1,50.02,0.15,42.52,6.1,Debit Card,2023-05-06,2023-05-13,2.0,No
OD-1686,C-5128,Joshua Thompson,Male,36,Denver,CO,Beauty,Shampoo,2,23.16,0.3,32.42,6.3,UPI,2023-07-23,2023-07-30,2.0,No
OD-1687,C-5226,  Jessica Garcia  ,Female,50,El Paso,TX,Sports,Running Shoes,2,55.42,0.3,77.59,15.1,Net Banking,2023-08-07,2023-08-09,3.0,No
OD-1688,C-5276,Charles Wilson,Male,53,Philadelphia,PA,Home Decor,Throw Pillow,4,58.02,0.1,208.87,33.95,Cash on Delivery,2023-09-04,2023-09-06,3.5,No
OD-1689,C-5367,Nancy Martinez,Female,30,Phoenix,AZ,Fashion,T-Shirt,1,73.53,0.25,55.15,-14.76,Net Banking,2023-07-27,2023-08-03,4.0,No
OD-1690,C-5197,  Lisa Anderson  ,Female,37,Denver,CO,Electronics,Smartwatch,1,805.94,0.0,805.94,133.34,Cash on Delivery,2023-03-25,2023-03-29,4.0,No
OD-1691,C-5395,Jennifer Williams,Female,50,Fort Worth,TX,Sports,Tennis Racket,3,50.25,0.25,113.06,18.72,Net Banking,2023-05-07,2023-05-11,4.5,Yes
OD-1692,C-5472,Linda Brown,Female,58,New York,NY,Sports,Tennis Racket,6,27.21,0.2,130.61,24.38,Debit Card,2023/15/45,2023-05-15,2.0,Yes
OD-1693,C-5060,David Miller,Male,59,San Francisco,CA,Beauty,Shampoo,5,44.22,0.0,221.1,45.45,Debit Card,2023-08-05,2023-08-08,4.0,No
OD-1694,C-5355,Joshua Thompson,Male,50,Seattle,WA,Sports,Running Shoes,5,33.94,0.15,144.24,39.77,Credit Card,2023-02-25,2023-03-03,2.0,No
OD-1695,C-5384,  Anthony Thomas  ,Male,65,San Francisco,CA,Sports,Water Bottle,1,62.46,0.3,43.72,8.64,Credit Card,2023-02-05,2023-02-12,5.0,No
OD-1696,C-5336,Andrew Perez,Male,64,Indianapolis,IN,Fashion,Jeans,3,37.07,0.05,105.65,11.56,Debit Card,2023-09-15,2023-09-17,4.5,No
OD-1697,C-5417,Anthony Thomas,Male,29,San Antonio,TX,Electronics,Tablet,2,706.96,0.05,1343.22,171.67,Net Banking,2023-08-14,2023-08-16,2.0,No
OD-1698,C-5151,David Miller,Male,42,Houston,TX,Home Decor,Wall Art,3,38.14,0.05,108.7,21.02,Credit Card,2023-01-05,2023-01-06,3.0,Yes
OD-1699,C-5341,Kimberly Lee,Female,68,Los Angeles,CA,Electronics,Laptop,5,697.56,0.15,2964.63,684.52,UPI,2023-09-06,2023-09-14,3.5,No
OD-1700,C-5220,Patricia Johnson,Female,41,Austin,TX,Home Decor,Table Lamp,3,83.89,0.15,213.92,49.9,UPI,2023-06-19,2023-06-21,1.0,No
OD-1701,C-5446,Barbara Miller,Female,64,Phoenix,AZ,Electronics,Bluetooth Speaker,1,$739.26,0.1,665.33,223.1,Debit Card,2023-07-08,2023-07-16,4.5,No
OD-1702,C-5212,Matthew Taylor,Male,18,Austin,TX,Electronics,Tablet,3,741.65,0.3,1557.46,421.67,Net Banking,2023-04-30,2023-05-08,4.0,No
OD-1703,C-5407,David Miller,Male,40,Indianapolis,IN,Beauty,Shampoo,6,42.16,0.25,189.72,31.39,Cash on Delivery,2023-04-10,2023-04-13,5.0,No
OD-1704,C-5402,Betty Taylor,Female,20,Phoenix,AZ,Beauty,Lipstick,3,39.97,0.2,95.93,33.21,Net Banking,2023-03-28,2023-04-05,1.5,No
OD-1705,C-5340,Sandra Moore,Female,33,San Diego,CA,Fashion,Jeans,6,64.8,0.0,388.8,70.17,Credit Card,2023-03-24,2023-03-30,4.0,No
OD-1706,C-5113,Steven Martin,Male,60,Fort Worth,TX,Sports,Yoga Mat,6,26.7,0.2,-128.16,30.77,Net Banking,2023-02-16,2023-02-22,2.5,No
OD-1707,C-5393,Emily Perez,Female,22,Austin,TX,Beauty,Shampoo,6,37.08,0.15,189.11,46.55,Cash on Delivery,2023-08-12,2023-08-16,2.5,No
OD-1708,C-5060,,  Male  ,,new york,TX,books,Headphones,,,0.05,3361.8,919.07,credit card,2023-10-21,,,NO
OD-1709,C-5489,  Elizabeth Jones  ,Female,54,New York,NY,Home Decor,Wall Art,5,74.56,0.3,260.96,43.44,Net Banking,2023-06-13,2023-06-19,2.0,No
OD-1710,C-5340,Emily Perez,Female,55,San Diego,CA,Electronics,Smartwatch,1,$560.68,0.15,476.58,69.0,UPI,2023-04-23,2023-05-01,4.5,No
OD-1711,C-5308,Andrew Perez,Male,27,Los Angeles,CA,Books,Self-Help Book,3,18.04,0.25,-40.59,3.53,Cash on Delivery,2023-09-02,2023-09-06,4.5,No
OD-1712,C-5361,Elizabeth Jones,Female,21,Austin,TX,Fashion,Socks,2,72.8,0.3,101.92,11.98,Credit Card,2023-04-02,2023-04-10,4.0,No
OD-1713,C-5418,Christopher Martinez,Male,19,Seattle,WA,Beauty,Perfume,4,35.34,0.1,127.22,35.28,Net Banking,2023-02-06,2023-02-11,3.0,No
OD-1714,C-5359,Ashley Jackson,Female,43,Houston,TX,Fashion,Jacket,5,73.76,0.0,368.8,112.46,UPI,2023-08-23,2023-08-26,2.0,No
OD-1715,C-5357,Nancy Martinez,Female,36,Phoenix,AZ,Fashion,Jeans,6,37.57,0.25,169.06,8.92,Cash on Delivery,2023-02-22,2023-02-25,4.0,No
OD-1716,C-5348,Christopher Martinez,Male,21,Houston,TX,Home Decor,Throw Pillow,2,104.04,0.0,208.08,71.6,UPI,2023-10-31,2023-11-07,2.0,No
OD-1717,C-5126,Robert Williams,Male,25,San Diego,CA,Beauty,Mascara,3,35.64,0.05,101.57,24.97,Net Banking,2023-12-21,2023-12-23,4.5,No
OD-1718,C-5141,Sarah Rodriguez,Female,41,New York,NY,Electronics,Smartphone,1,335.91,0.25,251.93,63.14,Cash on Delivery,2023-04-26,2023-04-27,4.5,No
OD-1719,C-5356,,MALE,,Phoenix  ,CO,  Fashion ,Sneakers,,,0.25,243.0,43.76,UPI ,2023-03-06,,,YES
OD-1720,C-5366,Sandra Moore,Female,29,San Francisco,CA,Sports,Yoga Mat,4,44.35,0.2,141.92,40.45,Cash on Delivery,2023-09-08,2023-09-10,5.0,No
OD-1721,C-5276,Joseph Garcia,Male,66,San Antonio,TX,Sports,Yoga Mat,2,57.2,25%,85.8,8.92,Cash on Delivery,2023-08-17,2023-08-23,1.5,Yes
OD-1722,C-5066,Dorothy Martin,Female,31,Philadelphia,PA,Electronics,Bluetooth Speaker,3,729.78,0.0,2189.34,165.04,Credit Card,2023-09-17,2023-09-22,3.5,No
OD-1723,C-5088,Jessica Garcia,Female,60,New York,NY,Fashion,Jacket,1,78.1,0.2,62.48,20.08,UPI,2023-12-04,2023-12-12,2.0,No
OD-1724,C-5252,Mary Smith,Female,51,Jacksonville,FL,Books,Sci-Fi Novel,5,12.78,0.0,63.9,15.9,Credit Card,2023-05-02,2023-05-03,2.5,No
OD-1725,C-5154,Anthony Thomas,Male,26,El Paso,TX,Books,Biography,5,15.46,0.05,73.44,-19.74,Net Banking,2023-02-08,2023-02-13,3.0,No
OD-1726,C-5333,Christopher Martinez,Male,43,Columbus,OH,Electronics,Headphones,6,$499.69,0.25,2248.61,209.06,Debit Card,2023-02-06,2023-02-11,2.5,No
OD-1727,C-5289,Betty Taylor,Female,56,Philadelphia,PA,Beauty,Moisturizer,3,44.77,0.15,114.16,18.69,Cash on Delivery,2023-05-07,2023-05-09,3.0,No
OD-1728,C-5273,Joseph Garcia,Male,61,Seattle,WA,Beauty,Lipstick,3,34.21,0.1,92.37,29.81,UPI,2023-03-16,2023-03-20,3.0,Yes
OD-1729,C-5051,Elizabeth Jones,Female,32,San Francisco,CA,Electronics,Smartphone,2,554.3,0.1,997.74,226.14,Net Banking,2023-02-18,2023-02-24,3.0,No
OD-1730,C-5139,Emily Perez,Female,24,Los Angeles,CA,Fashion,Jacket,4,36.76,0.3,102.93,-28.04,Cash on Delivery,2023-10-10,2023-10-17,4.5,No
OD-1731,C-5066,  Steven Martin  ,Male,18,Charlotte,NC,Sports,Dumbbells,6,26.31,0.15,134.18,29.56,UPI,2023-01-28,2023-02-03,2.5,No
OD-1732,C-5215,,M,,houston,OH,Sports  ,Throw Pillow,,,0.15,240.76,49.64,DEBIT CARD,2023-06-06,,,No 
OD-1733,C-5395,Mary Smith,Female,23,Chicago,IL,Electronics,Tablet,2,780.23,0.05,1482.44,329.98,Credit Card,2023-05-27,2023-06-04,1.0,No
OD-1734,C-5347,Betty Taylor,Female,64,Phoenix,AZ,Beauty,Mascara,5,35.55,0.25,133.31,42.18,Credit Card,2023-07-27,2023-07-28,2.5,Yes
OD-1735,C-5366,Jessica Garcia,male,62,Seattle,WA,Sports,Water Bottle,2,62.76,0.25,94.14,31.56,DEBIT CARD,2023-12-17,2023-12-18,4.5,No
OD-1736,C-5346,Margaret Thomas,Female,32,Philadelphia,PA,Electronics,Headphones,2,547.39,0.0,1094.78,193.58,Net Banking,2023-03-29,2023-04-04,1.5,No
OD-1737,C-5468,Donald Jackson,Male,52,Houston,TX,Home Decor,Area Rug,4,57.14,0.05,217.13,11.0,Cash on Delivery,2023-07-21,2023-07-25,3.0,No
OD-1738,C-5423,Robert Williams,Male,47,El Paso,TX,Beauty,Lipstick,3,15.18,0.15,38.71,5.75,UPI,2023-02-24,2023-02-25,3.5,No
OD-1739,C-5206,Jennifer Williams,Female,18,Houston,TX,Beauty,Mascara,2,17.54,0.2,28.06,8.97,Net Banking,2023-03-05,2023-03-13,1.0,No
OD-1740,C-5394,  Steven Martin  ,Male,32,Fort Worth,TX,Beauty,Perfume,3,25.93,0.05,73.9,15.59,UPI,2023-02-25,2023-03-05,4.5,No
OD-1741,C-5072,Jennifer Williams,Female,65,Indianapolis,IN,Electronics,Headphones,6,377.17,0.05,2149.87,291.24,Debit Card,2023-07-22,2023-07-29,3.5,Yes
OD-1742,C-5083,Matthew Taylor,Male,48,Dallas,TX,Electronics,Smartwatch,4,567.07,0.3,1587.8,404.13,Debit Card,2023-06-16,2023-06-23,5.0,No
OD-1743,C-5068,Joseph Garcia,Male,24,New York,NY,Fashion,Jeans,3,54.0,0.3,113.4,28.95,Credit Card,2023-12-14,2023-12-20,4.0,No
OD-1744,C-5378,James Smith,Male,45,Fort Worth,TX,Home Decor,Area Rug,4,41.95,0.15,142.63,17.73,Debit Card,2023-09-19,2023-09-22,2.5,No
OD-1745,C-5393,Joseph Garcia,Male,34,San Diego,CA,Sports,Running Shoes,2,40.9,0.3,57.26,16.78,Cash on Delivery,2023-11-09,2023-11-12,2.5,No
OD-1746,C-5323,Charles Wilson,Male,32,Houston,TX,Fashion,Sneakers,1,41.79,0.05,39.7,13.05,Net Banking,2023-01-10,2023-01-14,1.5,Yes
OD-1747,C-5195,Susan Davis,Female,51,San Jose,CA,Sports,Tennis Racket,2,30.31,0.15,51.53,9.98,Cash on Delivery,2023-08-07,2023-08-08,3.0,No
OD-1748,C-5138,Linda Brown,Female,35,Jacksonville,FL,Sports,Running Shoes,2,34.43,0.0,68.86,7.2,Credit Card,2023-01-27,2023-02-02,2.5,No
OD-1749,C-5242,Paul Lee,Male,56,Houston,TX,Beauty,Moisturizer,3,43.45,0.1,117.32,17.63,Credit Card,2023-02-19,2023-02-20,5.0,No
OD-1750,C-5170,Linda Brown,Female,65,Jacksonville,FL,Sports,Backpack,5,$46.4,0.05,220.4,54.01,Debit Card,2023-10-27,2023-11-03,1.5,No
OD-1751,C-5067,Emily Perez,Female,25,Los Angeles,CA,Books,History Book,2,12.47,0.15,21.2,6.95,Credit Card,2023-10-07,2023-10-13,3.0,No
OD-1752,C-5390,Matthew Taylor,Male,52,Phoenix,AZ,Electronics,Laptop,2,495.83,0.25,743.75,93.53,Cash on Delivery,2023-06-27,2023-07-03,4.5,No
OD-1753,C-5467,Jessica Garcia,Female,22,Fort Worth,TX,Beauty,Face Wash,5,38.73,0.05,183.97,42.27,Debit Card,2023-05-29,2023-05-30,1.0,No
OD-1754,C-5380,Barbara Miller,Female,49,Seattle,WA,Books,Fiction Novel,2,16.88,0.2,27.01,4.46,Net Banking,2023-07-25,2023-07-23,2.5,No
OD-1755,C-5002,Christopher Martinez,Male,54,San Antonio,TX,Books,History Book,1,24.82,0.3,17.37,3.54,Cash on Delivery,2023-12-29,2024-01-03,3.0,No
OD-1756,C-5152,,female ,,Phoenix  ,TX,Sports  ,Jeans,,,0.1,50.23,3.1,DEBIT CARD,2023-05-23,,,  Yes  
OD-1757,C-5329,Donald Jackson,Male,70,San Antonio,TX,Books,Fiction Novel,1,20.68,0.25,15.51,3.59,UPI,2023-06-16,2023-06-18,5.0,No
OD-1758,C-5370,Thomas Rodriguez,Male,44,El Paso,TX,Home Decor,Area Rug,1,81.07,0.0,81.07,24.09,Debit Card,2023-05-24,2023-05-27,3.0,Yes
OD-1759,C-5276,Kimberly Lee,FEMALE,24,San Francisco,CA,Sports,Water Bottle,6,47.64,0.2,228.67,25.58,Cash on Delivery,2023-04-23,2023-04-29,3.0,No
OD-1760,C-5298,Barbara Miller,Female,27,Columbus,OH,Fashion,Socks,6,50.43,0.05,287.45,92.17,Credit Card,2023-09-11,2023-09-14,4.5,No
OD-1761,C-5418,Daniel Anderson,Male,30,Denver,CO,Beauty,Shampoo,2,34.43,0.0,68.86,9.85,Debit Card,2023-07-21,2023-07-25,1.5,No
OD-1762,C-5037,Jessica Garcia,Female,33,Columbus,OH,Sports,Running Shoes,1,51.42,0.05,48.85,13.09,Credit Card,2023-11-05,2023-11-07,4.0,No
OD-1763,C-5011,Joseph Garcia,Male,70,New York,NY,Sports,Yoga Mat,2,31.43,0.0,62.86,8.19,Cash on Delivery,2023-01-07,2023-01-08,1.5,No
OD-1764,C-5377,Patricia Johnson,Female,63,Chicago,IL,Fashion,Jeans,4,68.02,0.15,231.27,68.14,UPI,2023-06-19,2023-06-27,2.0,No
OD-1765,C-5029,Sandra Moore,Female,62,Dallas,TX,Sports,Backpack,1,21.89,0.0,21.89,1.77,UPI,abcd-ef-gh,2023-03-01,2.0,Yes
OD-1766,C-5468,Mark Moore,Male,19,San Diego,CA,Beauty,Mascara,2,25.6,0.1,46.08,5.43,Net Banking,2023-12-18,2023-12-20,4.5,No
OD-1767,C-5057,Mark Moore,Male,24,San Jose,CA,Home Decor,Wall Art,5,60.03,10%,270.13,88.33,Credit Card,2023-01-23,2023-01-26,2.0,No
OD-1768,C-5272,Patricia Johnson,Female,56,Philadelphia,PA,Sports,Running Shoes,2,58.51,0.25,87.77,12.33,UPI,2023-06-28,2023-06-30,3.0,No
OD-1769,C-5339,Linda Brown,Female,34,Chicago,IL,Electronics,Laptop,6,349.16,0.05,1990.21,332.72,Net Banking,2023-02-04,2023-02-06,4.0,No
OD-1770,C-5075,David Miller,Male,38,Phoenix,AZ,Fashion,Sneakers,3,44.24,0.15,112.81,21.93,Net Banking,2023-11-05,2023-11-11,2.0,No
OD-1771,C-5197,Susan Davis,Female,53,Fort Worth,TX,Books,Sci-Fi Novel,4,18.58,0.3,52.02,6.19,Credit Card,2023-10-25,2023-11-01,5.0,No
OD-1772,C-5398,  Mark Moore  ,Male,62,Chicago,IL,Fashion,Jacket,1,37.98,0.3,26.59,1.47,Cash on Delivery,2023-08-31,2023-09-03,1.5,Yes
OD-1773,C-5467,Jennifer Williams,Female,41,Phoenix,AZ,Home Decor,Throw Pillow,2,96.14,0.2,153.82,52.54,Net Banking,2023-05-05,2023-05-09,2.5,Yes
OD-1774,C-5383,Thomas Rodriguez,Male,25,Phoenix,AZ,Beauty,Shampoo,1,35.88,0.15,30.5,4.93,Credit Card,2023-12-06,2023-12-08,4.5,No
OD-1775,C-5446,  Christopher Martinez  ,Male,19,Phoenix,AZ,Home Decor,Table Lamp,1,53.64,0.0,53.64,11.84,Net Banking,2023-03-18,2023-03-21,4.5,No
OD-1776,C-5384,Margaret Thomas,Female,150,San Jose,CA,Beauty,Mascara,6,25.12,0.3,105.5,25.68,Credit Card,2023-05-27,2023-05-29,2.0,Yes
OD-1777,C-5452,  Robert Williams  ,Male,56,Philadelphia,PA,Books,Biography,1,16.14,0.15,13.72,3.48,Net Banking,2023-10-11,2023-10-16,5.0,No
OD-1778,C-5364,Mark Moore,Male,45,Philadelphia,PA,Home Decor,Wall Art,5,63.18,0.05,300.1,81.91,Net Banking,2023-11-13,2023-11-14,2.5,No
OD-1779,C-5095,Ashley Jackson,M,56,Chicago,IL,Sports,Running Shoes,4,34.15,0.25,102.45,17.57,DEBIT CARD,2023-03-26,2023-03-27,3.5,No
OD-1780,C-5100,Paul Lee,Male,24,Houston,TX,Electronics,Headphones,5,690.55,0.1,3107.47,181.52,UPI,2023-03-25,2023-03-27,1.5,No
OD-1781,C-5306,James Smith,Male,66,San Jose,CA,Fashion,Dress,2,61.47,0.0,122.94,15.01,Credit Card,2023-10-19,2023-10-20,4.5,Yes
OD-1782,C-5025,Mary Smith,Female,23,San Jose,CA,Electronics,Headphones,3,787.72,0.2,1890.53,205.06,Net Banking,2023-07-02,2023-07-05,1.5,No
OD-1783,C-5209,Betty Taylor,Female,24,Charlotte,NC,Fashion,T-Shirt,5,69.99,0.15,297.46,67.2,Credit Card,2023-05-29,2023-06-01,2.0,No
OD-1784,C-5041,David Miller,Male,63,San Diego,CA,Fashion,Socks,6,34.61,0.25,155.75,15.31,Cash on Delivery,2023-09-22,2023-09-28,4.5,No
OD-1785,C-5174,  Andrew Perez  ,Male,41,El Paso,TX,Beauty,Lipstick,6,38.23,0.15,194.97,23.73,Cash on Delivery,2023-11-07,2023-11-09,2.0,No
OD-1786,C-5322,Lisa Anderson,Female,24,New York,NY,Fashion,Jacket,5,73.85,0.3,258.47,73.52,Credit Card,2023-09-13,2023-09-15,4.5,No
OD-1787,C-5087,Andrew Perez,Male,28,Chicago,IL,Home Decor,Vase,3,61.44,0.0,184.32,19.12,Net Banking,2023-05-13,2023-05-21,3.0,No
OD-1788,C-5333,Thomas Rodriguez,Male,25,Denver,CO,Beauty,Lipstick,3,40.77,0.15,103.96,17.95,Cash on Delivery,2023-12-15,2023-12-18,4.5,No
OD-1789,C-5263,Donna Thompson,Female,38,Jacksonville,FL,Electronics,Tablet,4,543.21,0.1,1955.56,612.53,Credit Card,2023-11-14,2023-11-15,2.5,No
OD-1790,C-5005,Charles Wilson,Male,24,San Jose,CA,Beauty,Moisturizer,5,26.98,0.0,134.9,15.77,Net Banking,2023-12-09,2023-12-11,3.5,No
